Manufacturer,Model,Price,Transmission,Power,Engine CC,Fuel,Male,Female,Unknown,Total
Audi,A8,116.545,8.0,230.0,2981.0,petrol,1237.0,108.0,60.0,1405.0
Audi,TT,64.592,7.0,178.56,2011.56,petrol,989.0,215.0,69.0,1273.0
Daimler,4,92.798,4.0,166.0,3980.0,petrol,1069.0,115.0,51.0,1235.0
Volkswagen,Santana,14.935,4.0,59.6,1655.07,petrol,941.0,213.0,44.0,1198.0
Suzuki,X-90,16.641,4.0,71.0,1590.0,petrol,394.0,712.0,41.0,1147.0
Citroen,Berlingo,27.439,6.0,85.28,1452.0,diesel,696.0,382.0,40.0,1118.0
Daimler,Double,106.82,4.0,234.0,5993.0,petrol,925.0,99.0,65.0,1089.0
Skoda,105,4.626,4.0,34.0,1046.0,petrol,718.0,327.0,26.0,1071.0
Seat,Malaga,10.547,5.0,49.43,1418.43,petrol,733.0,297.0,24.0,1054.0
Fiat,Barchetta,28.295,5.0,96.0,1747.0,petrol,713.0,264.0,52.0,1029.0
Kia,Shuma,15.162,5.0,75.0,1594.0,petrol,730.0,249.0,28.0,1007.0
Renault,4,6.587,4.0,22.33,932.67,petrol,538.0,396.0,72.0,1006.0
Opel,Ascona,15.118,5.0,61.76,1603.12,petrol,795.0,185.0,24.0,1004.0
Ford,Fiesta,18.532,6.0,68.57,1166.14,petrol,710871.0,781033.0,44195.0,1536099.0
Ford,Escort,16.209,4.0,63.56,1650.21,petrol,949263.0,490659.0,37823.0,1477745.0
Ford,Sierra,18.296,5.0,70.25,1836.5,petrol,536947.0,123812.0,12660.0,673419.0
Rover,2000,17.182,5.0,74.0,1994.0,petrol,445497.0,178664.0,18587.0,642748.0
Volkswagen,Golf,31.242,6.0,89.46,1537.41,petrol,285563.0,186914.0,24006.0,496483.0
Nissan,Micra,20.378,5.0,67.96,1279.7,petrol,189417.0,278748.0,17877.0,486042.0
Volkswagen,Polo,18.192,5.0,60.96,1408.06,petrol,171011.0,207164.0,17770.0,395945.0
Ford,Mondeo,39.974,2.0,130.25,1998.5,petrol,313299.0,68280.0,10400.0,391979.0
Peugeot,205,13.115,5.0,50.88,1430.75,petrol,149939.0,154594.0,12796.0,317329.0
Ford,Orion,15.404,5.0,60.11,1593.11,petrol,228614.0,81548.0,5954.0,316116.0
Renault,Clio,22.1,6.0,75.58,1219.65,petrol,114394.0,179402.0,11469.0,305265.0
BMW,320i,47.848,6.0,126.11,1995.78,petrol,213172.0,78887.0,12269.0,304328.0
Peugeot,405,20.43,5.0,69.88,1773.0,petrol,196371.0,46107.0,7091.0,249569.0
Peugeot,106,12.356,5.0,53.88,1366.29,petrol,91014.0,146039.0,9199.0,246252.0
Peugeot,306,18.643,5.0,67.0,1698.64,petrol,139364.0,83474.0,9606.0,232444.0
Honda,Civic,29.943,4.0,106.22,1480.58,petrol,114996.0,85457.0,9493.0,209946.0
Ford,Granada,18.845,4.0,87.08,2326.36,petrol,178198.0,27173.0,3667.0,209038.0
Toyota,Corolla,27.239,3.0,91.61,1677.95,petrol,109831.0,65322.0,7084.0,182237.0
Citroen,AX,10.833,5.0,45.0,1242.0,petrol,71404.0,98396.0,6232.0,176032.0
Peugeot,309,14.35,5.0,59.5,1642.88,petrol,103721.0,53076.0,4863.0,161660.0
Fiat,Uno,11.283,4.0,49.29,1337.71,petrol,72206.0,78466.0,5378.0,156050.0
Toyota,Carina,17.446,5.0,68.27,1791.23,petrol,113408.0,28896.0,5582.0,147886.0
Nissan,Bluebird,14.438,5.0,64.2,1891.7,petrol,101692.0,25423.0,3305.0,130420.0
Nissan,Primera,26.513,4.0,93.59,1933.02,petrol,100859.0,24210.0,4126.0,129195.0
Citroen,ZX,16.057,5.0,67.0,1703.15,petrol,81229.0,39740.0,5328.0,126297.0
Renault,19,16.291,5.0,57.87,1645.13,petrol,81833.0,35833.0,3715.0,121381.0
Renault,Megane,26.45,5.0,87.31,1623.79,petrol,72363.0,42182.0,5170.0,119715.0
BMW,535i,93.714,8.0,225.0,2979.0,petrol,94995.0,17548.0,4440.0,116983.0
Mazda,323,17.344,5.0,70.92,1683.61,petrol,62146.0,44234.0,4305.0,110685.0
Volvo,440,20.279,4.0,72.85,1832.89,petrol,71332.0,28941.0,4707.0,104980.0
Honda,Accord,39.4,6.0,117.71,2151.65,petrol,78250.0,21106.0,4726.0,104082.0
Volkswagen,Passat,46.065,6.0,125.44,1835.85,petrol,77942.0,19807.0,4720.0,102469.0
Renault,Laguna,34.021,6.0,99.0,1920.03,diesel,71948.0,16606.0,2742.0,91296.0
Land-Rover,Discovery,107.452,8.0,182.57,2425.43,diesel,65983.0,16559.0,3429.0,85971.0
Audi,80,27.098,5.0,91.75,2247.33,petrol,65631.0,16186.0,2988.0,84805.0
Citroen,Xantia,24.844,5.0,84.93,1982.76,petrol,67250.0,13689.0,3072.0,84011.0
Renault,21,20.354,5.0,67.68,1996.68,petrol,57420.0,16450.0,2410.0,76280.0
Mazda,626,20.72,5.0,81.38,1950.91,petrol,56745.0,13744.0,2248.0,72737.0
Fiat,Panda,10.424,5.0,52.44,1095.78,petrol,28837.0,38143.0,2485.0,69465.0
Citroen,Saxo,12.33,5.0,53.82,1367.27,petrol,31647.0,34011.0,1934.0,67592.0
Saab,900,37.009,5.0,114.68,2208.09,petrol,45608.0,13325.0,3875.0,62808.0
Fiat,Tipo,23.585,6.0,80.81,1446.12,diesel,36651.0,21646.0,2081.0,60378.0
Mercedes,190,36.643,4.0,88.73,2284.13,petrol,42572.0,11997.0,2603.0,57172.0
Seat,Ibiza,19.938,6.0,76.32,1205.19,petrol,30348.0,24931.0,1803.0,57082.0
Jaguar,XJ,137.57,8.0,223.55,2813.0,petrol,46414.0,5793.0,1909.0,54116.0
Mercedes,CLA,46.527,7.0,131.6,1596.92,petrol,40261.0,10320.0,2894.0,53475.0
Ford,Ka+,15.46,5.0,60.8,1196.0,petrol,19140.0,31422.0,2630.0,53192.0
Saab,9000,41.616,5.0,125.36,2336.52,petrol,38540.0,6918.0,2541.0,47999.0
Peugeot,406,28.608,5.0,92.82,2043.82,petrol,38848.0,7009.0,1758.0,47615.0
Skoda,Felicia,11.371,5.0,48.0,1518.0,petrol,31791.0,13930.0,1531.0,47252.0
Nissan,Almera,22.782,5.0,81.67,1847.67,petrol,29121.0,15367.0,1504.0,45992.0
Skoda,Favorit,7.863,5.0,44.0,1289.0,petrol,30176.0,13989.0,1152.0,45317.0
Fiat,Cinquecento,7.712,5.0,29.0,899.0,petrol,16296.0,27137.0,1828.0,45261.0
Suzuki,Vitara,26.803,5.0,85.71,1310.0,petrol,22457.0,19489.0,1635.0,43581.0
Volvo,940,30.237,4.0,110.0,2316.0,petrol,30529.0,7007.0,2121.0,39657.0
Mercedes,E,78.073,8.0,192.4,2598.82,petrol,31386.0,5904.0,2135.0,39425.0
Rover,Mini,7.92,4.0,33.33,868.33,petrol,14989.0,22846.0,1423.0,39258.0
Hyundai,Accent,14.293,5.0,75.4,1479.0,petrol,22426.0,14225.0,1099.0,37750.0
Volkswagen,Jetta,31.306,6.0,96.93,1587.22,petrol,26114.0,9345.0,1197.0,36656.0
Renault,11,11.631,4.0,47.14,1477.0,petrol,22471.0,12581.0,1044.0,36096.0
Audi,100,37.326,5.0,101.12,2349.08,petrol,27781.0,5415.0,1212.0,34408.0
Toyota,Celica,31.526,5.0,109.67,1861.83,petrol,22886.0,8270.0,1190.0,32346.0
Renault,Espace,59.0,7.0,166.0,1798.0,petrol,23118.0,7470.0,1651.0,32239.0
Fiat,Brava,17.223,5.0,70.0,1615.33,petrol,20597.0,10550.0,1076.0,32223.0
Volvo,850,36.384,4.0,125.71,2294.76,petrol,24932.0,4973.0,1959.0,31864.0
Toyota,Starlet,11.389,4.0,53.0,1308.29,petrol,12788.0,17390.0,1239.0,31417.0
Audi,A4,57.927,6.0,149.71,2283.11,petrol,23564.0,5352.0,1721.0,30637.0
Mercedes,300,62.396,4.0,135.5,2972.31,petrol,23678.0,5519.0,1400.0,30597.0
Renault,25,22.353,4.0,80.93,1977.26,petrol,24277.0,4853.0,751.0,29881.0
Ford,Capri,11.713,4.0,69.0,1864.8,petrol,23969.0,4466.0,449.0,28884.0
Land-Rover,Range,107.671,8.0,196.34,2521.09,diesel,22994.0,4684.0,1117.0,28795.0
Daewoo,Nexia,12.477,5.0,58.67,1498.0,petrol,18081.0,9525.0,1031.0,28637.0
Honda,Prelude,27.79,5.0,110.67,2050.33,petrol,18656.0,8742.0,1165.0,28563.0
Land-Rover,Range,107.671,8.0,196.34,2521.09,diesel,23639.0,4045.0,628.0,28312.0
Toyota,MR2,34.19,6.0,103.0,1794.0,petrol,18195.0,8804.0,1025.0,28024.0
Volkswagen,Scirocco,33.706,6.0,120.15,1750.62,petrol,19263.0,6730.0,844.0,26837.0
Hyundai,Lantra,16.446,5.0,78.0,1741.0,petrol,19341.0,6168.0,628.0,26137.0
Volvo,460,20.497,4.0,72.43,1824.43,petrol,18879.0,6152.0,1090.0,26121.0
Mazda,MX-5,37.469,6.0,103.43,1718.57,petrol,12752.0,11374.0,1697.0,25823.0
Suzuki,Swift,19.085,4.0,68.91,1180.55,petrol,12208.0,12567.0,832.0,25607.0
Lada,Samara,10.916,5.0,49.8,1372.4,petrol,18446.0,6311.0,511.0,25268.0
Mitsubishi,Colt,17.039,5.0,73.49,1374.05,petrol,11735.0,12013.0,925.0,24673.0
Toyota,RAV4,43.549,1.0,137.77,2261.19,petrol,12143.0,10994.0,1322.0,24459.0
BMW,740i,115.533,8.0,250.0,2998.0,petrol,20238.0,2533.0,881.0,23652.0
Honda,Concerto,16.672,4.0,74.0,1541.5,petrol,15267.0,6721.0,992.0,22980.0
Toyota,Camry,30.006,3.0,115.47,2245.6,petrol,17090.0,3470.0,793.0,21353.0
Mitsubishi,Galant,25.083,5.0,93.6,2127.33,petrol,16509.0,3663.0,633.0,20805.0
Ford,Galaxy,53.786,6.0,124.86,1855.0,diesel,13885.0,5515.0,1276.0,20676.0
Hyundai,Pony,10.324,4.0,54.36,1463.86,petrol,12012.0,8019.0,555.0,20586.0
Triumph,Acclaim,6.05,4.0,52.0,1335.0,petrol,12596.0,6312.0,411.0,19319.0
Ford,Scorpio,30.863,4.0,105.55,2458.91,petrol,15917.0,2031.0,513.0,18461.0
Volkswagen,Beetle,33.25,6.0,112.75,1475.0,petrol,10223.0,6822.0,538.0,17583.0
Kia,Pride,9.358,4.0,47.0,1324.0,petrol,7946.0,8940.0,578.0,17464.0
Mitsubishi,Space,23.165,4.0,82.16,1817.32,petrol,10639.0,5216.0,964.0,16819.0
Fiat,Tempra,17.92,4.0,64.48,1759.19,petrol,12630.0,3694.0,435.0,16759.0
Fiat,Bravo,22.455,6.0,92.31,1466.31,petrol,9933.0,5636.0,558.0,16127.0
Citroen,XM,36.36,5.0,110.5,2345.1,petrol,13461.0,2031.0,585.0,16077.0
Nissan,Prairie,21.407,4.0,72.0,1974.0,petrol,11029.0,4508.0,526.0,16063.0
Toyota,Previa,43.08,5.0,105.0,2239.67,petrol,10835.0,4049.0,894.0,15778.0
Peugeot,305,12.611,4.0,56.25,1607.25,petrol,11371.0,3458.0,462.0,15291.0
Subaru,Legacy,37.522,4.0,107.38,2084.38,petrol,9897.0,3499.0,1143.0,14539.0
Peugeot,505,20.657,5.0,67.0,2234.26,petrol,10642.0,3110.0,728.0,14480.0
Daewoo,Espero,16.803,4.0,71.0,1764.0,petrol,11332.0,2416.0,363.0,14111.0
Renault,9,11.496,5.0,50.25,1507.5,petrol,8889.0,4607.0,373.0,13869.0
Volvo,S40,35.281,5.0,113.35,2106.5,petrol,9733.0,2545.0,678.0,12956.0
Audi,Coupe,35.869,6.0,117.02,1980.63,petrol,10455.0,2032.0,418.0,12905.0
Seat,Toledo,20.37,6.0,74.21,1324.36,petrol,9894.0,2458.0,324.0,12676.0
Ford,Probe,24.84,5.0,102.0,2244.0,petrol,9313.0,2933.0,384.0,12630.0
Ford,Maverick,29.151,5.0,89.0,2526.5,petrol,8845.0,3050.0,378.0,12273.0
Mitsubishi,Carisma,22.69,5.0,82.2,1773.7,petrol,9299.0,2513.0,430.0,12242.0
Subaru,Impreza,30.598,2.0,97.6,1757.6,petrol,8339.0,2835.0,841.0,12015.0
Nissan,Serena,22.954,5.0,67.33,1908.17,petrol,7783.0,3433.0,494.0,11710.0
Volvo,V40,35.815,6.0,117.43,1921.47,petrol,7968.0,3027.0,692.0,11687.0
Subaru,Justy,11.745,5.0,51.0,998.0,petrol,4961.0,5864.0,779.0,11604.0
Land-Rover,Freelander,43.864,5.0,105.17,2083.52,diesel,7312.0,3584.0,612.0,11508.0
Citroen,Xsara,22.362,5.0,72.58,1743.44,petrol,7498.0,3583.0,413.0,11494.0
Daewoo,Lanos,13.245,5.0,66.67,1506.5,petrol,6953.0,4097.0,426.0,11476.0
Suzuki,SJ,8.466,5.0,41.4,1182.4,petrol,6702.0,4330.0,361.0,11393.0
Nissan,Terrano,37.017,5.0,97.58,2697.37,diesel,7993.0,2498.0,357.0,10848.0
Datsun,Sunny,11.819,5.0,56.86,1520.95,petrol,6972.0,3268.0,226.0,10466.0
Toyota,Avensis,37.315,4.0,103.68,1873.26,petrol,8412.0,1622.0,377.0,10411.0
Audi,A3,36.219,6.0,94.33,1424.67,petrol,5863.0,3392.0,625.0,9880.0
Mitsubishi,Lancer,23.017,5.0,90.88,1709.54,petrol,6450.0,3017.0,329.0,9796.0
Porsche,911,158.792,7.0,293.53,3005.4,petrol,8435.0,905.0,357.0,9697.0
Audi,90,28.379,5.0,91.6,2181.2,petrol,7733.0,1628.0,290.0,9651.0
Volkswagen,Vento,18.167,5.0,70.31,1932.15,petrol,7165.0,1937.0,477.0,9579.0
Audi,A6,82.061,8.0,199.73,2790.45,diesel,7881.0,1177.0,511.0,9569.0
Honda,Integra,17.53,5.0,78.4,1549.8,petrol,6395.0,2768.0,352.0,9515.0
Mazda,121,13.191,5.0,51.33,1431.33,petrol,3598.0,5414.0,401.0,9413.0
Toyota,Supra,81.295,8.0,250.0,2998.0,petrol,7459.0,1306.0,227.0,8992.0
Ford,Puma,30.378,6.0,94.06,935.62,petrol,4708.0,3818.0,455.0,8981.0
Mazda,MX-3,22.127,5.0,83.0,1721.5,petrol,4378.0,3995.0,462.0,8835.0
Opel,Manta,11.985,4.0,69.0,1762.75,petrol,6969.0,1591.0,163.0,8723.0
Suzuki,Baleno,17.587,4.0,73.08,1363.5,petrol,5623.0,2780.0,240.0,8643.0
Porsche,944,59.49,5.0,137.5,2734.5,petrol,6857.0,1418.0,318.0,8593.0
Volkswagen,Sharan,45.7,6.0,114.0,1854.2,diesel,5576.0,2154.0,607.0,8337.0
Seat,Cordoba,17.312,5.0,66.35,1655.74,petrol,5723.0,2279.0,223.0,8225.0
Seat,Marbella,6.494,5.0,30.0,903.0,petrol,3029.0,4801.0,251.0,8081.0
Peugeot,206,20.034,5.0,71.33,1631.5,petrol,3937.0,3904.0,136.0,7977.0
Skoda,120,3.332,5.0,15.6,469.6,petrol,5360.0,2367.0,159.0,7886.0
Volkswagen,Corrado,35.34,5.0,118.0,1781.0,petrol,6062.0,1366.0,375.0,7803.0
BMW,Z3,39.737,5.0,115.0,2234.4,petrol,4447.0,2680.0,441.0,7568.0
Renault,Safrane,31.791,5.0,104.14,2211.07,petrol,6209.0,881.0,271.0,7361.0
Volvo,V70,50.961,6.0,135.29,1971.16,diesel,5614.0,1162.0,440.0,7216.0
Volvo,960,40.764,4.0,133.33,2634.22,petrol,5574.0,956.0,357.0,6887.0
Renault,18,12.85,5.0,57.36,1849.55,petrol,5271.0,1412.0,145.0,6828.0
Alfa-Romeo,33,13.818,5.0,66.0,1351.0,petrol,4995.0,1349.0,212.0,6556.0
Peugeot,605,35.26,5.0,104.64,2367.18,petrol,5311.0,840.0,246.0,6397.0
Chrysler,Neon,19.718,4.0,98.0,1995.0,petrol,4359.0,1454.0,222.0,6035.0
Datsun,Cherry,8.4,4.0,44.56,1350.0,petrol,3471.0,2313.0,143.0,5927.0
Hyundai,Stellar,11.263,4.0,55.0,1597.0,petrol,4508.0,1008.0,114.0,5630.0
Alfa-Romeo,164,38.397,5.0,131.0,2652.38,petrol,4749.0,627.0,226.0,5602.0
Fiat,Marea,20.124,5.0,79.88,1836.88,petrol,4260.0,1186.0,148.0,5594.0
Mazda,Xedos,28.96,4.0,100.8,1936.6,petrol,4399.0,920.0,247.0,5566.0
Hyundai,Sonata,31.742,5.0,119.67,2116.0,petrol,4300.0,793.0,134.0,5227.0
Kia,Mentor,14.762,5.0,75.0,1594.0,petrol,3621.0,1426.0,156.0,5203.0
Suzuki,Alto,9.563,5.0,50.0,996.0,petrol,1924.0,3086.0,176.0,5186.0
Nissan,Patrol,38.482,5.0,90.94,2953.59,diesel,4172.0,869.0,139.0,5180.0
Toyota,Tercel,10.0,4.0,49.33,1347.67,petrol,3192.0,1606.0,167.0,4965.0
Fiat,126,3.781,4.0,18.0,652.0,petrol,1978.0,2796.0,148.0,4922.0
Nissan,Silvia,21.018,5.0,66.0,1206.0,petrol,3732.0,1079.0,110.0,4921.0
Fiat,Croma,34.33,6.0,105.0,1962.06,diesel,3917.0,882.0,102.0,4901.0
Fiat,Regata,12.736,5.0,54.0,1559.18,petrol,3579.0,1162.0,135.0,4876.0
Jaguar,XK,145.647,6.0,283.0,5000.0,petrol,4037.0,578.0,219.0,4834.0
BMW,M3,135.106,6.0,309.0,3999.0,petrol,4074.0,498.0,134.0,4706.0
Honda,Legend,69.397,5.0,173.0,3358.67,petrol,3845.0,551.0,203.0,4599.0
Opel,Kadett,13.311,4.0,53.34,1518.68,petrol,2911.0,1482.0,115.0,4508.0
Mercedes,SLK,61.863,7.0,184.17,2748.33,petrol,2574.0,1409.0,267.0,4250.0
Seat,Arosa,13.705,5.0,47.45,1384.0,petrol,1849.0,2058.0,149.0,4056.0
Mercedes,SLS,264.675,7.0,420.0,6208.0,petrol,2800.0,898.0,146.0,3844.0
Nissan,Maxima,34.104,5.0,121.86,2555.29,petrol,3170.0,485.0,177.0,3832.0
Mercedes,Sprinter,43.068,6.0,104.2,2222.71,diesel,3231.0,337.0,237.0,3805.0
Mazda,MX-6,30.927,5.0,110.33,2328.33,petrol,2682.0,901.0,170.0,3753.0
Fiat,Seicento,8.17,5.0,40.0,1108.0,petrol,1507.0,2098.0,101.0,3706.0
Seat,Alhambra,49.823,6.0,115.83,1746.94,petrol,2596.0,806.0,252.0,3654.0
Skoda,130,6.895,5.0,46.0,1289.0,petrol,2543.0,1015.0,71.0,3629.0
Toyota,Picnic,25.299,4.0,94.0,1998.0,petrol,2416.0,1008.0,199.0,3623.0
Saab,99,11.34,4.0,74.0,1985.0,petrol,2698.0,704.0,144.0,3546.0
Saab,9-3X,49.286,6.0,145.0,1963.67,petrol,2437.0,787.0,236.0,3460.0
Audi,Cabriolet,43.974,4.0,98.0,2309.0,petrol,1994.0,1264.0,151.0,3409.0
Alfa-Romeo,155,23.909,5.0,100.67,2016.78,petrol,2827.0,433.0,112.0,3372.0
Datsun,Stanza,9.58,4.0,61.67,1668.33,petrol,2395.0,869.0,84.0,3348.0
Suzuki,Samurai,12.25,5.0,43.0,1325.0,petrol,1781.0,1398.0,116.0,3295.0
Peugeot,806,29.57,5.0,84.0,1997.14,diesel,2256.0,790.0,193.0,3239.0
Lancia,Delta,29.043,6.0,105.07,1638.89,petrol,2567.0,590.0,77.0,3234.0
Daewoo,Leganza,23.245,4.0,98.0,1998.0,petrol,2648.0,447.0,90.0,3185.0
Suzuki,Wagon,9.863,5.0,50.0,1090.4,petrol,1809.0,1256.0,98.0,3163.0
Morris,Marina,5.758,4.0,43.0,1275.0,petrol,2378.0,738.0,41.0,3157.0
Lada,Niva,12.241,5.0,57.0,1568.0,petrol,2374.0,636.0,86.0,3096.0
BMW,640i,114.876,8.0,235.0,2979.0,petrol,2630.0,364.0,100.0,3094.0
Alfa-Romeo,146,18.198,5.0,87.71,1696.43,petrol,2153.0,777.0,141.0,3071.0
Kia,Sportage,43.97,7.0,115.3,1634.2,diesel,2005.0,944.0,92.0,3041.0
Fiat,Ulysse,36.701,5.0,91.75,2019.75,petrol,1879.0,969.0,130.0,2978.0
Mercedes,CLK,72.796,6.0,166.32,3041.0,petrol,2159.0,596.0,122.0,2877.0
Rover,2000,17.182,5.0,74.0,1994.0,petrol,2475.0,279.0,53.0,2807.0
Alfa-Romeo,Spider,55.2,6.0,163.5,2696.5,petrol,1908.0,655.0,163.0,2726.0
Alfa-Romeo,145,17.427,5.0,87.71,1696.43,petrol,1810.0,749.0,148.0,2707.0
Ssangyong,Musso,38.794,4.0,98.57,2755.57,diesel,2057.0,530.0,101.0,2688.0
Morris,Ital,8.118,4.0,51.5,1487.5,petrol,2102.0,539.0,45.0,2686.0
Honda,Shuttle,30.081,4.0,110.0,2254.0,petrol,1740.0,767.0,148.0,2655.0
Audi,Cabriolet,43.974,4.0,98.0,2309.0,petrol,2145.0,434.0,67.0,2646.0
Fiat,Strada,14.275,5.0,70.0,1997.0,diesel,1603.0,825.0,59.0,2487.0
Ford,Explorer,76.71,0.0,336.0,0.0,petrol,1876.0,420.0,115.0,2411.0
Lotus,Elise,53.792,6.0,134.33,1730.0,petrol,2084.0,191.0,107.0,2382.0
Saab,09-May,52.957,6.0,146.12,2031.47,petrol,2041.0,173.0,151.0,2365.0
Triumph,TR7,13.137,5.0,93.5,1998.0,petrol,1815.0,371.0,80.0,2266.0
Porsche,Boxster,83.501,6.0,213.5,3071.0,petrol,1761.0,358.0,102.0,2221.0
Nissan,Laurel,18.653,5.0,74.8,2652.8,diesel,1837.0,327.0,48.0,2212.0
Mitsubishi,Space,23.165,4.0,82.16,1817.32,petrol,1444.0,662.0,100.0,2206.0
Porsche,928,110.098,5.0,235.0,4957.0,petrol,1846.0,230.0,88.0,2164.0
Toyota,Paseo,15.764,5.0,66.0,1497.0,petrol,971.0,1069.0,91.0,2131.0
Alfa-Romeo,156,32.898,5.0,116.29,2081.38,petrol,1770.0,286.0,64.0,2120.0
Mercedes,A,31.105,5.0,93.01,1699.12,petrol,1129.0,844.0,83.0,2056.0
Volvo,S70,36.908,4.0,126.15,2344.0,petrol,1697.0,221.0,113.0,2031.0
Daihatsu,Applause,15.698,4.0,73.0,1590.0,petrol,1357.0,593.0,65.0,2015.0
Daimler,3.6,71.602,4.0,149.0,3590.0,petrol,1698.0,228.0,64.0,1990.0
Ford,Focus,30.619,6.0,94.03,1497.17,petrol,1291.0,584.0,76.0,1951.0
Lancia,Dedra,21.766,5.0,81.69,1808.38,petrol,1450.0,310.0,67.0,1827.0
Skoda,Octavia,30.651,6.0,95.0,1136.69,petrol,1444.0,275.0,62.0,1781.0
Lancia,Thema,50.143,6.0,155.55,2799.27,petrol,1489.0,227.0,57.0,1773.0
Subaru,Forester,51.646,0.0,110.0,1995.0,petrol,1229.0,382.0,154.0,1765.0
Volkswagen,Santana,14.935,4.0,59.6,1655.07,petrol,1398.0,316.0,47.0,1761.0
Skoda,105,4.626,4.0,34.0,1046.0,petrol,1140.0,571.0,34.0,1745.0
Audi,Quattro,61.235,5.0,147.0,2144.0,petrol,1511.0,168.0,44.0,1723.0
BMW,M550i,134.789,8.0,390.0,4395.0,petrol,1444.0,131.0,48.0,1623.0
Daihatsu,Move,12.924,4.0,43.0,989.0,petrol,763.0,738.0,62.0,1563.0
Opel,Ascona,15.118,5.0,61.76,1603.12,petrol,1197.0,299.0,34.0,1530.0
Land-Rover,Defender,108.747,8.0,207.61,2304.98,diesel,1219.0,208.0,82.0,1509.0
Porsche,Carrera,646.605,6.0,450.0,5733.0,petrol,1277.0,155.0,53.0,1485.0
Lotus,Esprit,93.424,5.0,233.0,2995.0,petrol,1348.0,82.0,36.0,1466.0
Seat,Malaga,10.547,5.0,49.43,1418.43,petrol,964.0,436.0,29.0,1429.0
Daihatsu,Terios,26.198,5.0,77.0,1495.0,petrol,747.0,606.0,54.0,1407.0
Renault,4,6.587,4.0,22.33,932.67,petrol,655.0,536.0,89.0,1280.0
BMW,850i,111.993,5.0,220.0,4988.0,petrol,1090.0,121.0,37.0,1248.0
Daimler,4,92.798,4.0,166.0,3980.0,petrol,1048.0,105.0,51.0,1204.0
Chrysler,Voyager,39.708,5.0,117.58,2719.84,diesel,852.0,283.0,45.0,1180.0
Daimler,Double,106.82,4.0,234.0,5993.0,petrol,968.0,112.0,64.0,1144.0
Honda,CRX,28.735,5.0,100.67,1590.0,petrol,688.0,388.0,52.0,1128.0
Suzuki,X-90,16.641,4.0,71.0,1590.0,petrol,417.0,642.0,40.0,1099.0
Opel,Monza,32.99,5.0,132.0,2969.0,petrol,955.0,120.0,17.0,1092.0
Mercedes,Viano,57.229,5.0,120.43,2309.34,diesel,765.0,234.0,60.0,1059.0
Renault,Fuego,13.222,5.0,70.2,1736.2,petrol,761.0,238.0,29.0,1028.0
Ford,Fiesta,18.532,6.0,68.57,1166.14,petrol,730276.0,789633.0,41603.0,1561512.0
Ford,Escort,16.209,4.0,63.56,1650.21,petrol,972994.0,499757.0,36804.0,1509555.0
Ford,Sierra,18.296,5.0,70.25,1836.5,petrol,627023.0,140590.0,13752.0,781365.0
Rover,2000,17.182,5.0,74.0,1994.0,petrol,438632.0,160382.0,16906.0,615920.0
Volkswagen,Golf,31.242,6.0,89.46,1537.41,petrol,276591.0,180976.0,22701.0,480268.0
Nissan,Micra,20.378,5.0,67.96,1279.7,petrol,179905.0,256814.0,16147.0,452866.0
Volkswagen,Polo,18.192,5.0,60.96,1408.06,petrol,164289.0,193359.0,15933.0,373581.0
Ford,Orion,15.404,5.0,60.11,1593.11,petrol,263928.0,90739.0,6123.0,360790.0
Peugeot,205,13.115,5.0,50.88,1430.75,petrol,156413.0,162705.0,13083.0,332201.0
Ford,Mondeo,39.974,2.0,130.25,1998.5,petrol,233123.0,48504.0,7595.0,289222.0
BMW,320i,47.848,6.0,126.11,1995.78,petrol,200017.0,72713.0,11061.0,283791.0
Renault,Clio,22.1,6.0,75.58,1219.65,petrol,97432.0,146456.0,9880.0,253768.0
Peugeot,405,20.43,5.0,69.88,1773.0,petrol,194048.0,43157.0,6881.0,244086.0
Ford,Granada,18.845,4.0,87.08,2326.36,petrol,197427.0,29298.0,3792.0,230517.0
Peugeot,106,12.356,5.0,53.88,1366.29,petrol,74580.0,118211.0,7834.0,200625.0
Honda,Civic,29.943,4.0,106.22,1480.58,petrol,97756.0,75982.0,8278.0,182016.0
Citroen,AX,10.833,5.0,45.0,1242.0,petrol,73315.0,99333.0,6116.0,178764.0
Fiat,Uno,11.283,4.0,49.29,1337.71,petrol,82598.0,89362.0,5691.0,177651.0
Peugeot,306,18.643,5.0,67.0,1698.64,petrol,106029.0,61403.0,7959.0,175391.0
Peugeot,309,14.35,5.0,59.5,1642.88,petrol,111850.0,55437.0,4872.0,172159.0
Toyota,Corolla,27.239,3.0,91.61,1677.95,petrol,104288.0,60228.0,6336.0,170852.0
Toyota,Carina,17.446,5.0,68.27,1791.23,petrol,109426.0,26789.0,5137.0,141352.0
Nissan,Bluebird,14.438,5.0,64.2,1891.7,petrol,110151.0,25996.0,3315.0,139462.0
Renault,19,16.291,5.0,57.87,1645.13,petrol,83479.0,34913.0,3690.0,122082.0
Citroen,ZX,16.057,5.0,67.0,1703.15,petrol,77971.0,36408.0,5180.0,119559.0
BMW,535i,93.714,8.0,225.0,2979.0,petrol,87412.0,16444.0,3916.0,107772.0
Nissan,Primera,26.513,4.0,93.59,1933.02,petrol,83876.0,19416.0,3397.0,106689.0
Mazda,323,17.344,5.0,70.92,1683.61,petrol,60199.0,41742.0,3911.0,105852.0
Volvo,440,20.279,4.0,72.85,1832.89,petrol,70997.0,28115.0,4728.0,103840.0
